batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,filename,failure_category,predicted_failure
14,3,348.0,41.0,53.0,59,0.0304758828133344,4.906585693359375,2.837935244315304e-05,1.0636876821517944,0.4463641345500946,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0098.flac,systematic_bias,True
8,3,348.0,41.0,53.0,35,0.0391472913324832,4.714113235473633,3.8938898796914145e-05,1.109297275543213,0.5291478633880615,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0214.flac,systematic_bias,False
12,3,348.0,41.0,53.0,51,0.0241083391010761,5.147114276885986,1.6401671018684283e-05,1.0661731958389282,0.3218100666999817,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0074.flac,systematic_bias,True
17,0,348.0,41.0,53.0,68,0.0240528564900159,5.097969055175781,1.846678605943453e-05,1.0349243879318235,0.3607295453548431,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0078.flac,systematic_bias,True
17,2,348.0,41.0,53.0,70,0.044418878853321,4.2511749267578125,5.412571044871584e-05,1.152329683303833,0.6203819513320923,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0042.flac,systematic_bias,False
15,3,348.0,41.0,53.0,63,0.0315667688846588,4.855405330657959,2.7641441192827187e-05,1.0945367813110352,0.4435382187366485,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0135.flac,systematic_bias,True
16,2,348.0,41.0,53.0,66,0.0235897824168205,5.072621822357178,1.9907152818632312e-05,1.0390474796295166,0.3691080808639526,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0286.flac,systematic_bias,True
8,2,348.0,41.0,53.0,34,0.0211680307984352,5.230997085571289,1.4889191334077624e-05,1.0056084394454956,0.3260431289672851,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0280.flac,systematic_bias,True
8,1,348.0,41.0,53.0,33,0.035795260220766,4.691978454589844,3.572690548026003e-05,1.1291756629943848,0.5037189722061157,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0180.flac,systematic_bias,False
16,1,348.0,41.0,53.0,65,0.0366495214402675,4.585788249969482,3.988212483818643e-05,1.1280457973480225,0.5255283713340759,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0177.flac,systematic_bias,False
15,2,348.0,41.0,53.0,62,0.030209107324481,4.945241928100586,2.801146183628589e-05,1.092312932014465,0.4483532607555389,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0252.flac,systematic_bias,True
12,2,348.0,41.0,53.0,50,0.0502334460616111,4.212835311889648,6.308656884357333e-05,1.0214194059371948,0.6462345123291016,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0119.flac,systematic_bias,False
13,2,348.0,41.0,53.0,54,0.0201352294534444,5.126168251037598,1.5718054783064872e-05,1.0134704113006592,0.3049183189868927,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0212.flac,systematic_bias,True
483,0,132.0,80.0,52.0,1932,0.0170916616916656,5.044612407684326,1.7181067960336804e-05,1.0374462604522705,0.3167259991168976,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0262.flac,moderate,True
480,2,132.0,80.0,52.0,1922,0.0087581686675548,5.4182891845703125,6.382791070791427e-06,1.0337028503417969,0.1628415882587433,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0341.flac,moderate,True
480,3,132.0,80.0,52.0,1923,0.026463583111763,4.8454084396362305,2.6859946956392378e-05,1.0308982133865356,0.4001386761665344,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0371.flac,moderate,True
485,1,132.0,80.0,52.0,1941,0.017928684130311,4.975605487823486,1.8864688172470775e-05,1.035247564315796,0.3325392603874206,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0017.flac,moderate,True
475,3,66.0,14.0,52.0,1903,0.0097067207098007,5.516334056854248,5.712660367862554e-06,1.0299886465072632,0.1396438181400299,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0095.flac,moderate,True
486,1,132.0,80.0,52.0,1945,0.0328792929649353,4.295066833496094,4.5426848373608664e-05,1.0235131978988647,0.5545285940170288,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0419.flac,moderate,False
487,0,132.0,80.0,52.0,1948,0.019821498543024,4.908097743988037,2.1301071683410555e-05,1.0308361053466797,0.3633896112442016,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0244.flac,moderate,True
487,3,132.0,80.0,52.0,1951,0.0153245599940419,5.116438865661621,1.4308174286270514e-05,1.0252413749694824,0.2589159309864044,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0164.flac,moderate,True
489,2,132.0,80.0,52.0,1958,0.0273095704615116,4.887348175048828,2.6170606361120008e-05,1.0057991743087769,0.4061821699142456,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0250.flac,moderate,True
490,3,132.0,80.0,52.0,1963,0.0203481055796146,4.95936393737793,2.0833456801483408e-05,1.01860773563385,0.371064156293869,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0077.flac,moderate,True
401,2,125.0,73.0,52.0,1606,0.0128083182498812,5.176301002502441,1.284175868931925e-05,1.0014692544937134,0.2404271811246872,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0071.flac,moderate,True
484,0,132.0,80.0,52.0,1936,0.0239507127553224,4.685544967651367,2.9324330171220936e-05,1.045163631439209,0.4338635206222534,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0074.flac,moderate,True
271,0,342.0,33.0,51.0,1084,0.0074942130595445,5.555771827697754,4.57700070910505e-06,1.0302016735076904,0.1236553341150283,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0236.flac,moderate,True
214,1,353.0,44.0,51.0,857,0.0116882845759391,5.430773735046387,7.456851108145202e-06,1.0415505170822144,0.1816018223762512,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0209.flac,moderate,True
214,3,353.0,44.0,51.0,859,0.0277273431420326,4.861003875732422,2.754987326625269e-05,1.010839343070984,0.4468440413475036,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0460.flac,moderate,True
120,3,345.0,36.0,51.0,483,0.0125812534242868,5.481766700744629,6.702259270241484e-06,1.06316077709198,0.2019625753164291,test/ma_noisy_speech/OfficeRoom2/static/0023/TEST_S_OFR2_0023_0013.flac,moderate,True
202,1,356.0,47.0,51.0,809,0.0196604691445827,5.287633895874023,1.398643053107662e-05,1.0186516046524048,0.3087157905101776,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0397.flac,moderate,True
197,2,86.0,35.0,51.0,790,0.0119604030624032,5.100667953491211,1.2634425729629584e-05,1.007514238357544,0.2244810163974762,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0582.flac,moderate,True
212,2,7.0,58.0,51.0,850,0.0180476605892181,4.813116073608398,2.203012627433054e-05,1.0019656419754028,0.325648546218872,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0448.flac,moderate,True
83,2,144.0,195.0,51.0,334,0.0158956181257963,5.072074890136719,1.543175312690437e-05,1.0164109468460083,0.2841803431510925,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0253.flac,moderate,True
206,0,356.0,47.0,51.0,824,0.0353783518075943,4.41005802154541,4.683611768996343e-05,1.0075994729995728,0.5452245473861694,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0446.flac,moderate,False
216,2,353.0,44.0,51.0,866,0.0123858591541647,5.564598560333252,5.349355888029095e-06,1.120053768157959,0.1811748296022415,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0272.flac,moderate,True
380,2,323.0,14.0,51.0,1522,0.0101857911795377,5.16514778137207,1.0460704288561828e-05,1.034304976463318,0.1757587790489196,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0165.flac,moderate,True
439,1,7.0,57.0,50.0,1757,0.0141536407172679,4.8452534675598145,1.8817127056536265e-05,1.0642669200897217,0.2083335518836975,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0134.flac,moderate,True
440,2,7.0,57.0,50.0,1762,0.0096030086278915,5.3284010887146,8.230344974435866e-06,1.054871678352356,0.161441296339035,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0315.flac,moderate,True
153,1,324.0,14.0,50.0,613,0.0126195577904582,5.475069999694824,7.423840088449651e-06,1.0417139530181885,0.1850233376026153,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0176.flac,moderate,True
272,3,324.0,14.0,50.0,1091,0.0133468182757496,5.034625053405762,1.3813294572173618e-05,1.0279417037963867,0.2410960495471954,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0214.flac,moderate,True
275,2,324.0,14.0,50.0,1102,0.0160818826407194,5.015009880065918,1.629953840165399e-05,1.013701558113098,0.2922025918960571,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0009.flac,moderate,True
275,1,324.0,14.0,50.0,1101,0.028365209698677,4.624303817749023,3.14013559545856e-05,1.0230754613876345,0.4405080080032348,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0170.flac,moderate,True
406,2,123.0,73.0,50.0,1626,0.0136862369254231,5.078409194946289,1.4658126019639894e-05,1.048293948173523,0.2458797395229339,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0076.flac,systematic_bias,True
377,1,324.0,14.0,50.0,1509,0.0257300734519958,4.608179569244385,3.076989742112346e-05,1.0055538415908811,0.418278694152832,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0214.flac,moderate,True
478,1,324.0,14.0,50.0,1913,0.0256062615662813,4.453343391418457,3.583286888897419e-05,1.0007193088531494,0.4552667737007141,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0375.flac,moderate,True
406,0,123.0,73.0,50.0,1624,0.0102389873936772,5.239743232727051,9.908269021252636e-06,1.0478509664535522,0.1930436789989471,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0382.flac,systematic_bias,True
402,1,123.0,73.0,50.0,1609,0.0141385020688176,5.133923530578613,1.3146205674274825e-05,1.049901008605957,0.2498641461133957,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0239.flac,systematic_bias,True
191,3,111.0,62.0,49.0,767,0.0269499421119689,4.588575839996338,3.176211248501204e-05,1.020477533340454,0.4466616511344909,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0333.flac,moderate,True
216,1,355.0,44.0,49.0,865,0.0230198334902524,5.051853179931641,2.0270612367312424e-05,1.0009689331054688,0.3818106651306152,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0311.flac,moderate,True
423,0,328.0,17.0,49.0,1692,0.0210521593689918,4.51690673828125,3.155969170620665e-05,1.0101454257965088,0.3848572373390198,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0278.flac,moderate,True
121,1,347.0,36.0,49.0,485,0.0284994672983884,4.772144317626953,3.10917166643776e-05,1.000347137451172,0.4557908773422241,test/ma_noisy_speech/OfficeRoom2/static/0023/TEST_S_OFR2_0023_0267.flac,moderate,True
480,1,128.0,80.0,48.0,1921,0.0332939811050891,4.3029961585998535,4.5246830268297344e-05,1.033996343612671,0.5499792098999023,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0013.flac,moderate,False
121,3,348.0,36.0,48.0,487,0.0174760352820158,5.382749557495117,1.0076180842588656e-05,1.041411519050598,0.2734207510948181,test/ma_noisy_speech/OfficeRoom2/static/0023/TEST_S_OFR2_0023_0012.flac,systematic_bias,True
439,3,105.0,57.0,48.0,1759,0.0106219602748751,5.248779296875,9.69530356087489e-06,1.0297123193740845,0.2042903304100036,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0125.flac,moderate,True
416,1,348.0,35.0,47.0,1665,0.019477255642414,5.246840476989746,1.2985913599550258e-05,1.0421861410140991,0.2872030138969421,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0314.flac,systematic_bias,True
413,1,348.0,35.0,47.0,1653,0.0309398788958787,4.634360313415527,3.525212378008291e-05,1.0143274068832395,0.4794080257415771,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0384.flac,systematic_bias,False
418,0,75.0,28.0,47.0,1672,0.0166806429624557,5.043835639953613,1.720171349006705e-05,1.02073073387146,0.3077801465988159,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0277.flac,moderate,True
421,0,75.0,28.0,47.0,1684,0.0173973180353641,5.016958236694336,1.5858831829973496e-05,1.063891053199768,0.2954698204994201,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0005.flac,moderate,True
420,1,75.0,28.0,47.0,1681,0.0105597916990518,5.203549385070801,1.06176639746991e-05,1.0349637269973757,0.2002079486846923,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0154.flac,moderate,True
197,0,348.0,35.0,47.0,788,0.0220750495791435,5.097713470458984,1.8389222532277927e-05,1.0232722759246826,0.342922568321228,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0421.flac,systematic_bias,True
411,1,348.0,35.0,47.0,1645,0.0592249706387519,3.799546241760254,7.9013203503564e-05,1.155113935470581,0.7337413430213928,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0228.flac,systematic_bias,False
416,3,348.0,35.0,47.0,1667,0.026181748136878,4.974140644073486,2.2497122699860483e-05,1.0658750534057615,0.3902401924133301,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0184.flac,systematic_bias,True
417,1,348.0,35.0,47.0,1669,0.0473489835858345,4.108667373657227,5.945629163761623e-05,1.1724271774291992,0.6296727657318115,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0112.flac,systematic_bias,False
25,1,134.0,180.0,46.0,101,0.0303613655269145,4.7821478843688965,2.944648622360546e-05,1.049205303192139,0.4343652129173279,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0149.flac,moderate,False
479,0,328.0,14.0,46.0,1916,0.0195838119834661,4.709037780761719,2.6147617973037995e-05,1.045657515525818,0.3491553664207458,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0057.flac,moderate,True
340,0,132.0,178.0,46.0,1360,0.0217065587639808,4.881430625915527,2.3407115804729983e-05,1.0552525520324707,0.3897345066070556,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0114.flac,moderate,True
270,2,79.0,33.0,46.0,1082,0.0276555586606264,4.481496334075928,3.61305101250764e-05,1.0570790767669678,0.4593814313411712,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0163.flac,moderate,True
270,0,79.0,33.0,46.0,1080,0.0223173070698976,4.763848304748535,2.686202969925944e-05,1.0141390562057495,0.3953604698181152,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0127.flac,moderate,True
139,2,348.0,34.0,46.0,558,0.0169146005064249,5.281777858734131,1.190943476103712e-05,1.021039366722107,0.2773197293281555,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0002.flac,systematic_bias,True
468,2,328.0,14.0,46.0,1874,0.0148505186662077,5.0852532386779785,1.4135295714368112e-05,1.0226433277130127,0.2653375566005707,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0319.flac,moderate,True
335,3,132.0,178.0,46.0,1343,0.0135054038837552,5.120748519897461,1.2910759323858656e-05,1.0008801221847534,0.2433006763458252,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0232.flac,moderate,True
175,3,162.0,116.0,46.0,703,0.0211360026150941,4.552509307861328,3.0242177672334947e-05,1.0120396614074707,0.3923429250717163,test/ma_noisy_speech/OfficeRoom2/static/0036/TEST_S_OFR2_0036_0021.flac,moderate,True
432,1,348.0,33.0,45.0,1729,0.0315371081233024,4.855032444000244,2.932510142272804e-05,1.0928491353988647,0.4621705412864685,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0376.flac,systematic_bias,True
32,2,135.0,180.0,45.0,130,0.0338760986924171,4.4542036056518555,4.117758362554014e-05,1.0520732402801514,0.532543957233429,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0085.flac,moderate,False
430,2,348.0,33.0,45.0,1722,0.0124617870897054,5.158642768859863,1.1480487046355847e-05,1.0023106336593628,0.2178736478090286,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0014.flac,systematic_bias,True
128,2,81.0,36.0,45.0,514,0.0170544758439064,5.104205131530762,1.5519319276791066e-05,1.026922583580017,0.3041731119155884,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0205.flac,moderate,True
207,1,3.0,47.0,44.0,829,0.0096655907109379,5.408058166503906,7.371751962637063e-06,1.0065017938613892,0.1711903512477874,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0238.flac,moderate,True
486,3,123.0,80.0,43.0,1947,0.0132122375071048,5.223414897918701,1.138172228820622e-05,1.0215489864349363,0.24298095703125,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0259.flac,systematic_bias,True
489,0,123.0,80.0,43.0,1956,0.0151018612086772,5.165033340454102,1.3316574950295036e-05,1.0216420888900757,0.2708722949028015,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0178.flac,systematic_bias,True
488,3,123.0,80.0,43.0,1955,0.0079413745552301,5.410311222076416,6.407532964658458e-06,1.0326896905899048,0.1440906971693039,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0072.flac,systematic_bias,True
487,1,123.0,80.0,43.0,1949,0.0168796572834253,5.126273155212402,1.4380690117832272e-05,1.0687766075134275,0.2869143486022949,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0014.flac,systematic_bias,True
482,3,123.0,80.0,43.0,1931,0.0243162903934717,4.640982627868652,2.9698690923396495e-05,1.0531551837921145,0.4123704433441162,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0247.flac,systematic_bias,True
197,3,353.0,35.0,42.0,791,0.0145730413496494,5.230713367462158,1.1006884960806929e-05,1.0065021514892578,0.2472771555185318,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0507.flac,moderate,True
195,1,353.0,35.0,42.0,781,0.0309497416019439,4.944400787353516,2.4625151127111167e-05,1.166076898574829,0.4257078170776367,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0417.flac,moderate,True
196,3,353.0,35.0,42.0,787,0.0119529273360967,5.32326602935791,7.961764822539408e-06,1.0673542022705078,0.1906056106090545,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0217.flac,moderate,True
195,3,353.0,35.0,42.0,783,0.0355532728135585,4.528386116027832,4.2523868614807725e-05,1.0317801237106323,0.5548875331878662,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0375.flac,moderate,False
195,2,353.0,35.0,42.0,782,0.0145569192245602,5.204871654510498,1.1496922525111586e-05,1.013988733291626,0.2452428489923477,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0048.flac,moderate,True
491,1,122.0,80.0,42.0,1965,0.0121221020817756,5.3512864112854,8.34130150906276e-06,1.0057127475738523,0.1695035994052887,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0096.flac,moderate,True
414,2,353.0,35.0,42.0,1658,0.0355171263217926,4.5797319412231445,4.0335729863727465e-05,1.0511924028396606,0.5413377285003662,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0475.flac,moderate,False
414,0,353.0,35.0,42.0,1656,0.0211982354521751,5.1601176261901855,1.651662569202017e-05,1.0023736953735352,0.3452575206756592,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0473.flac,moderate,True
415,1,353.0,35.0,42.0,1661,0.0195510014891624,5.115880012512207,1.482534844399197e-05,1.0469284057617188,0.3037889301776886,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0449.flac,moderate,True
415,3,353.0,35.0,42.0,1663,0.0398491919040679,4.1771321296691895,5.417524153017439e-05,1.0684322118759155,0.6199517250061035,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0010.flac,moderate,False
411,3,353.0,35.0,42.0,1647,0.023767402395606,5.007584095001221,2.0315077563282102e-05,1.0608359575271606,0.380525141954422,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0175.flac,moderate,True
194,0,353.0,35.0,42.0,776,0.0101615907624363,5.468862533569336,5.435174443846336e-06,1.1411694288253784,0.1515345126390457,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0001.flac,moderate,True
410,3,353.0,35.0,42.0,1643,0.0203743074089288,5.197567462921143,1.3467169083014596e-05,1.1432980298995972,0.298306792974472,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0138.flac,moderate,True
285,2,15.0,57.0,42.0,1142,0.0107514094561338,5.165234565734863,1.1598961464187596e-05,1.0099579095840454,0.1818318665027618,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0187.flac,moderate,True
412,2,353.0,35.0,42.0,1650,0.029487982392311,4.579687118530273,3.6044213629793376e-05,1.0143511295318604,0.5016154646873474,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0190.flac,moderate,True
412,1,353.0,35.0,42.0,1649,0.0198236722499132,4.982700347900391,1.888183032860979e-05,1.0210658311843872,0.3537003993988037,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0419.flac,moderate,True
312,0,137.0,178.0,41.0,1248,0.0150745511054992,5.141556262969971,1.339524442300899e-05,1.014769434928894,0.2741225957870483,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0059.flac,moderate,True
76,0,139.0,180.0,41.0,304,0.0242143981158733,4.917074680328369,2.218251756858081e-05,1.042677879333496,0.3812634646892547,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0178.flac,moderate,True
29,0,139.0,180.0,41.0,116,0.032839048653841,4.458970069885254,3.929113154299557e-05,1.0408989191055298,0.5071067810058594,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0169.flac,moderate,False
57,2,139.0,180.0,41.0,230,0.0188277885317802,5.035708904266357,1.6373925973311998e-05,1.0108102560043335,0.3075954914093017,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0099.flac,moderate,True
28,3,139.0,180.0,41.0,115,0.019531263038516,4.818561553955078,2.407552528893575e-05,1.003658652305603,0.3331651389598846,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0117.flac,moderate,True
400,0,322.0,3.0,41.0,1600,0.0252219717949628,4.692493915557861,2.853567093552556e-05,1.113303542137146,0.4011637270450592,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0014.flac,moderate,True
61,3,139.0,180.0,41.0,247,0.0135490363463759,5.238616943359375,1.0704361557145605e-05,1.0497335195541382,0.2218762338161468,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0213.flac,moderate,True
27,1,139.0,180.0,41.0,109,0.0181445740163326,5.008754730224609,1.6355092157027684e-05,1.0839937925338743,0.2774416506290436,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0147.flac,moderate,True
70,2,139.0,180.0,41.0,282,0.0150900753214955,5.056851387023926,1.4917910448275506e-05,1.0220838785171509,0.2491600513458252,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0138.flac,moderate,True
194,1,355.0,35.0,40.0,777,0.0232157967984676,4.70030403137207,2.926363595179282e-05,1.0050368309020996,0.4342562258243561,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0515.flac,moderate,True
412,3,355.0,35.0,40.0,1651,0.0417716465890407,4.096686840057373,5.869029337191023e-05,1.065914273262024,0.6415637731552124,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0264.flac,moderate,False
224,1,192.0,152.0,40.0,897,0.046228602528572,3.8135523796081543,7.463767542503774e-05,1.0032600164413452,0.7304151058197021,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0183.flac,moderate,False
60,3,140.0,180.0,40.0,243,0.0223985370248556,4.896458148956299,2.166157719329931e-05,1.0379489660263062,0.3729420304298401,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0305.flac,moderate,True
420,0,348.0,28.0,40.0,1680,0.0168785043060779,5.10428524017334,1.3957532246422488e-05,1.0416643619537354,0.290907084941864,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0169.flac,systematic_bias,True
256,1,89.0,49.0,40.0,1025,0.0103718861937522,5.267336845397949,9.0235471361666e-06,1.0213559865951538,0.1933756023645401,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0180.flac,moderate,True
492,0,120.0,80.0,40.0,1968,0.0146818934008479,5.400636672973633,8.847964636515826e-06,1.045140027999878,0.0567271411418914,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0458.flac,moderate,True
429,1,353.0,33.0,40.0,1717,0.020892608910799,5.2313947677612305,1.4162172192300204e-05,1.017418622970581,0.3163270354270935,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0363.flac,moderate,True
412,0,356.0,35.0,39.0,1648,0.0440588220953941,3.947336196899414,6.495793059002608e-05,1.0586704015731812,0.6700336933135986,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0383.flac,moderate,False
389,3,96.0,57.0,39.0,1559,0.0112797301262617,5.389162540435791,8.323680049215909e-06,1.0715819597244265,0.2024068534374237,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0208.flac,moderate,True
